dia anom34 anom4 anom3 anom12
21-MAR-2021 -0.48097 -0.50039 -0.32334 -0.39562
22-MAR-2021 -0.49157 -0.58201 -0.35464 -0.46849
23-MAR-2021 -0.51612 -0.55935 -0.42326 -0.53977
24-MAR-2021 -0.54574 -0.47290 -0.51614 -0.53661
25-MAR-2021 -0.55177 -0.46089 -0.55848 -0.61530
26-MAR-2021 -0.52412 -0.48041 -0.52730 -0.72029
27-MAR-2021 -0.53028 -0.59900 -0.55190 -0.74436
28-MAR-2021 -0.56162 -0.57930 -0.60368 -0.70558
29-MAR-2021 -0.59122 -0.43240 -0.62726 -0.72888
30-MAR-2021 -0.57149 -0.35410 -0.67216 -0.80323
31-MAR-2021 -0.55153 -0.37167 -0.71120 -0.90805
01-APR-2021 -0.52391 -0.42209 -0.69190 -0.91157
02-APR-2021 -0.50115 -0.42916 -0.68975 -0.94493
03-APR-2021 -0.49308 -0.30042 -0.68948 -0.91038
04-APR-2021 -0.48937 -0.29555 -0.65318 -0.80491
05-APR-2021 -0.49875 -0.33884 -0.61624 -0.67787
06-APR-2021 -0.48049 -0.48084 -0.56295 -0.55939
07-APR-2021 -0.48011 -0.47242 -0.54484 -0.55300
08-APR-2021 -0.49003 -0.37037 -0.55636 -0.46216
09-APR-2021 -0.50811 -0.37879 -0.57528 -0.53873
10-APR-2021 -0.49481 -0.37886 -0.59954 -0.96146
11-APR-2021 -0.47003 -0.29683 -0.63995 -1.13351
12-APR-2021 -0.42094 -0.22678 -0.64135 -1.32781
13-APR-2021 -0.41267 -0.11616 -0.65565 -1.37124
14-APR-2021 -0.38777 -0.11989 -0.60725 -1.24920
15-APR-2021 -0.35842 -0.22352 -0.57634 -1.16909
16-APR-2021 -0.36899 -0.31329 -0.51068 -1.05023
17-APR-2021 -0.39217 -0.28610 -0.45029 -1.02532
18-APR-2021 -0.40069 -0.31461 -0.41881 -0.98077
19-APR-2021 -0.37656 -0.36964 -0.37450 -0.94436
20-APR-2021 -0.38296 -0.41202 -0.37469 -0.90074
21-APR-2021 -0.45706 -0.43627 -0.45877 -0.92318
22-APR-2021 -0.51663 -0.43269 -0.55788 -0.98311
23-APR-2021 -0.52490 -0.41354 -0.60832 -1.07314
24-APR-2021 -0.47028 -0.36606 -0.62942 -1.05239
25-APR-2021 -0.43798 -0.35187 -0.64674 -1.09909
26-APR-2021 -0.33380 -0.10232 -0.60612 -1.12736
27-APR-2021 -0.33476 -0.07574 -0.60241 -1.12074
28-APR-2021 -0.38516 -0.13773 -0.62529 -1.15605
29-APR-2021 -0.38951 -0.23059 -0.61143 -1.18051
30-APR-2021 -0.38437 -0.35421 -0.56232 -1.23473
01-MAY-2021 -0.32592 -0.39690 -0.48043 -1.16205
02-MAY-2021 -0.28496 -0.15699 -0.45033 -0.78049
03-MAY-2021 -0.29621 -0.13883 -0.46135 -0.70878
04-MAY-2021 -0.31037 -0.19156 -0.48530 -0.67601
05-MAY-2021 -0.31033 -0.19102 -0.46396 -0.73661
06-MAY-2021 -0.31518 -0.22859 -0.45764 -0.74330
07-MAY-2021 -0.32446 -0.19568 -0.46140 -0.75473
08-MAY-2021 -0.30900 -0.13945 -0.43578 -0.77718
09-MAY-2021 -0.25799 -0.16852 -0.38709 -0.88251
10-MAY-2021 -0.25893 -0.27321 -0.35949 -0.84694
11-MAY-2021 -0.29230 -0.32590 -0.36976 -0.76661
12-MAY-2021 -0.31664 -0.21627 -0.40151 -0.66616
13-MAY-2021 -0.28819 -0.15389 -0.38144 -0.53917
14-MAY-2021 -0.23398 -0.18470 -0.33193 -0.47950
15-MAY-2021 -0.16571 -0.08369 -0.30678 -0.43409
16-MAY-2021 -0.13999 -0.01561 -0.27976 -0.39124
17-MAY-2021 -0.13102 0.01614 -0.26417 -0.32471
18-MAY-2021 -0.09860 0.03798 -0.23523 -0.35812
19-MAY-2021 -0.08221 0.03935 -0.22785 -0.40073
20-MAY-2021 -0.10892 -0.03865 -0.26961 -0.46836
21-MAY-2021 -0.12419 -0.03578 -0.29345 -0.47400
22-MAY-2021 -0.14568 -0.02267 -0.29200 -0.45035
23-MAY-2021 -0.15498 -0.06697 -0.26691 -0.53525
24-MAY-2021 -0.16483 -0.12022 -0.27818 -0.53791
25-MAY-2021 -0.14366 -0.03721 -0.30322 -0.50247
26-MAY-2021 -0.11810 0.04257 -0.29533 -0.50336
27-MAY-2021 -0.12390 -0.04245 -0.28962 -0.50600
28-MAY-2021 -0.13874 -0.17363 -0.22217 -0.53409
29-MAY-2021 -0.12599 -0.30059 -0.13435 -0.55438
30-MAY-2021 -0.07357 -0.19466 -0.07640 -0.52325
31-MAY-2021 -0.03861 -0.09525 -0.05744 -0.44308
01-JUN-2021 -0.06555 -0.10487 -0.09883 -0.38139
02-JUN-2021 -0.04011 -0.07676 -0.10368 -0.31426
03-JUN-2021 -0.02824 -0.08264 -0.08124 -0.33205
04-JUN-2021 0.01864 -0.00928 -0.05754 -0.28346
05-JUN-2021 0.07343 0.13443 -0.03962 -0.22871
06-JUN-2021 0.10592 0.20994 -0.04650 -0.19806
07-JUN-2021 0.18787 0.21697 0.01594 -0.14204
08-JUN-2021 0.20140 0.20916 0.09768 0.29244
09-JUN-2021 0.20459 0.24922 0.13381 0.37369
10-JUN-2021 0.20057 0.37143 0.10367 0.42100
11-JUN-2021 0.14776 0.38743 0.06739 0.38324
12-JUN-2021 0.18002 0.28267 0.10863 0.34105
13-JUN-2021 0.19202 0.13375 0.15704 0.33230
14-JUN-2021 0.15819 0.09318 0.18949 0.37644
15-JUN-2021 0.13456 0.15589 0.20091 0.48726
16-JUN-2021 0.12743 0.18052 0.17069 0.49179
17-JUN-2021 0.17031 0.18043 0.17128 0.48626
18-JUN-2021 0.16645 0.22373 0.17268 0.41612
19-JUN-2021 0.16385 0.23017 0.18387 0.39600
20-JUN-2021 0.15830 0.25995 0.18649 0.36447
21-JUN-2021 0.15775 0.22751 0.18273 0.29764
22-JUN-2021 0.16520 0.17783 0.17887 0.21953
23-JUN-2021 0.22512 0.25481 0.19734 0.21907
24-JUN-2021 0.23307 0.34281 0.17640 0.22014
25-JUN-2021 0.19888 0.28938 0.16254 0.19815
26-JUN-2021 0.21914 0.21045 0.20855 0.07148
27-JUN-2021 0.26842 0.20970 0.24110 0.02815
28-JUN-2021 0.29372 0.28518 0.24187 0.02176
29-JUN-2021 0.29667 0.32132 0.24696 0.04889
30-JUN-2021 0.25801 0.28568 0.25798 0.07353
01-JUL-2021 0.21547 0.17516 0.30864 0.09034
02-JUL-2021 0.24015 0.17867 0.31417 0.08213
03-JUL-2021 0.21936 0.18560 0.27425 0.07112
04-JUL-2021 0.18607 0.22347 0.17810 0.08595
05-JUL-2021 0.14155 0.24001 0.11980 0.08247
06-JUL-2021 0.15704 0.20526 0.08864 0.04894
07-JUL-2021 0.07519 0.10828 0.03361 0.09131
08-JUL-2021 -0.00215 0.05829 0.00502 0.14818
09-JUL-2021 -0.02334 0.07100 0.02347 0.17333
10-JUL-2021 0.02443 0.02494 0.05949 0.11782
11-JUL-2021 0.03956 -0.17921 0.12497 0.14526
12-JUL-2021 0.04950 -0.23419 0.16982 0.25159
13-JUL-2021 0.01579 -0.17050 0.19856 0.34418
14-JUL-2021 0.01834 -0.11574 0.22305 0.40785
15-JUL-2021 0.04382 -0.13117 0.24691 0.36269
16-JUL-2021 0.03219 -0.17917 0.24371 0.30864
17-JUL-2021 -0.01180 -0.27617 0.17682 0.44623
18-JUL-2021 -0.09917 -0.31521 0.08164 0.70786
19-JUL-2021 -0.16971 -0.30761 0.00332 0.66271
20-JUL-2021 -0.18957 -0.31211 -0.02840 0.69624
21-JUL-2021 -0.18756 -0.33971 -0.01060 0.69718
22-JUL-2021 -0.11041 -0.28245 0.06239 0.66824
23-JUL-2021 -0.03475 -0.16623 0.13411 0.58660
24-JUL-2021 0.02419 -0.08821 0.19623 0.48683
25-JUL-2021 0.00668 -0.09075 0.18360 0.44252
26-JUL-2021 -0.08992 -0.22605 0.05674 0.46052
27-JUL-2021 -0.21840 -0.34221 -0.07103 0.38900
28-JUL-2021 -0.36604 -0.45665 -0.23088 0.30030
29-JUL-2021 -0.43828 -0.49186 -0.34538 0.31678
30-JUL-2021 -0.42484 -0.46275 -0.35016 0.31414
31-JUL-2021 -0.32098 -0.32776 -0.39631 0.39356
01-AUG-2021 -0.27004 -0.23140 -0.42060 0.37484
02-AUG-2021 -0.27479 -0.18453 -0.43730 0.39393
03-AUG-2021 -0.29588 -0.19471 -0.43011 0.35292
04-AUG-2021 -0.31167 -0.23574 -0.41383 0.35824
05-AUG-2021 -0.32510 -0.40266 -0.31630 0.38108
06-AUG-2021 -0.27271 -0.36357 -0.23353 0.27853
07-AUG-2021 -0.22401 -0.19703 -0.22339 0.19759
08-AUG-2021 -0.21528 -0.13936 -0.21319 0.16218
09-AUG-2021 -0.21922 -0.16135 -0.19684 -0.05470
10-AUG-2021 -0.18885 -0.14532 -0.18678 -0.04684
11-AUG-2021 -0.11468 0.15204 -0.20261 -0.23477
12-AUG-2021 -0.09451 0.20569 -0.22845 -0.31601
13-AUG-2021 -0.04468 0.26399 -0.19491 -0.37461
14-AUG-2021 -0.01307 0.26277 -0.16767 -0.32611
15-AUG-2021 -0.00678 0.42165 -0.16422 -0.27506
16-AUG-2021 -0.05168 0.45158 -0.12434 -0.14614
17-AUG-2021 -0.11449 0.27814 -0.03086 0.05008
18-AUG-2021 -0.15557 0.16304 0.06966 0.19359
19-AUG-2021 -0.21715 0.08639 0.06228 0.18587
20-AUG-2021 -0.26588 0.06115 0.04285 0.16476
21-AUG-2021 -0.27660 0.03624 0.07234 0.17404
22-AUG-2021 -0.24644 0.03127 0.15516 0.22630
23-AUG-2021 -0.24901 0.00716 0.15929 0.20290
24-AUG-2021 -0.26440 -0.09063 0.09206 0.12802
25-AUG-2021 -0.29644 -0.20251 -0.01142 0.10777
26-AUG-2021 -0.29291 -0.21562 -0.03069 -0.13213
27-AUG-2021 -0.25754 -0.20956 -0.09090 -0.12449
28-AUG-2021 -0.23191 -0.26684 -0.07409 -0.12895
29-AUG-2021 -0.20384 -0.23712 -0.08933 -0.14237
30-AUG-2021 -0.22031 -0.19542 -0.12756 -0.16265
31-AUG-2021 -0.25497 -0.24221 -0.12108 -0.09480
01-SEP-2021 -0.25925 -0.20983 -0.12921 0.06924
02-SEP-2021 -0.25118 -0.23259 -0.12118 0.20326
03-SEP-2021 -0.25964 -0.27186 -0.13217 0.28698
04-SEP-2021 -0.20825 -0.27010 -0.09523 0.34379
05-SEP-2021 -0.17280 -0.24714 -0.06719 0.34549
06-SEP-2021 -0.13962 -0.21234 -0.04889 0.33874
07-SEP-2021 -0.12262 -0.20529 -0.04563 0.28993
08-SEP-2021 -0.08363 -0.11510 -0.09283 0.23154
09-SEP-2021 -0.06223 -0.12737 -0.24139 0.14307
10-SEP-2021 -0.07316 -0.11971 -0.30753 0.09838
11-SEP-2021 -0.13701 -0.16325 -0.29906 0.14624
12-SEP-2021 -0.16965 -0.24249 -0.25495 0.10461
13-SEP-2021 -0.21160 -0.33962 -0.19406 -0.01039
14-SEP-2021 -0.26609 -0.38685 -0.17604 -0.02432
15-SEP-2021 -0.34171 -0.39984 -0.16150 -0.02234
16-SEP-2021 -0.33006 -0.35137 -0.12660 0.17877
17-SEP-2021 -0.27572 -0.32289 -0.11705 0.34600
18-SEP-2021 -0.22241 -0.21828 -0.11632 0.48951
19-SEP-2021 -0.20416 -0.13982 -0.13627 0.66619
20-SEP-2021 -0.21519 -0.13249 -0.21703 0.67881
21-SEP-2021 -0.24026 -0.17496 -0.25133 0.64075
22-SEP-2021 -0.22196 -0.14948 -0.24324 0.54588
23-SEP-2021 -0.18805 -0.11272 -0.22098 0.52094
24-SEP-2021 -0.17234 -0.00052 -0.18678 0.48807
25-SEP-2021 -0.20155 -0.00084 -0.17230 0.46850
26-SEP-2021 -0.25084 -0.15399 -0.13870 0.47416
27-SEP-2021 -0.34974 -0.53512 -0.08010 0.44409
28-SEP-2021 -0.38885 -0.66054 -0.00837 0.35640
29-SEP-2021 -0.39642 -0.58338 0.03266 0.48438
30-SEP-2021 -0.40712 -0.60010 0.04174 0.46521
01-OCT-2021 -0.40075 -0.57723 0.03511 0.54162
02-OCT-2021 -0.43631 -0.58266 0.02044 0.49397
03-OCT-2021 -0.49457 -0.61410 -0.02114 0.32941
04-OCT-2021 -0.47607 -0.64975 -0.07027 0.27142
05-OCT-2021 -0.44549 -0.64890 -0.07705 0.22205
06-OCT-2021 -0.44064 -0.59764 -0.14831 0.22322
07-OCT-2021 -0.45275 -0.51827 -0.21434 0.16267
08-OCT-2021 -0.45697 -0.48791 -0.26596 0.12010
09-OCT-2021 -0.45810 -0.45901 -0.34407 0.06935
10-OCT-2021 -0.48691 -0.49087 -0.37837 -0.02596
11-OCT-2021 -0.53914 -0.57097 -0.41925 -0.09159
12-OCT-2021 -0.59107 -0.61696 -0.46094 -0.13393
13-OCT-2021 -0.62663 -0.58630 -0.52346 -0.30389
14-OCT-2021 -0.74605 -0.60503 -0.62265 -0.43142
15-OCT-2021 -0.81230 -0.60359 -0.68194 -0.46658
16-OCT-2021 -0.83069 -0.60811 -0.74277 -0.45375
17-OCT-2021 -0.80975 -0.58657 -0.75242 -0.50955
18-OCT-2021 -0.77068 -0.58764 -0.72550 -0.64039
19-OCT-2021 -0.75094 -0.53085 -0.69909 -0.65105
20-OCT-2021 -0.72504 -0.41474 -0.67684 -0.66074
21-OCT-2021 -0.71799 -0.49799 -0.67835 -0.67676
22-OCT-2021 -0.75841 -0.54693 -0.68398 -0.72810
23-OCT-2021 -0.81690 -0.59445 -0.72199 -0.71826
24-OCT-2021 -0.85105 -0.55053 -0.74561 -0.72834
25-OCT-2021 -0.89592 -0.57935 -0.78900 -0.72437
26-OCT-2021 -0.94518 -0.68652 -0.81350 -0.51678
27-OCT-2021 -1.00138 -0.86951 -0.74846 -0.40601
28-OCT-2021 -1.00262 -0.85962 -0.67274 -0.41753
29-OCT-2021 -0.98976 -0.79168 -0.61565 -0.47564
30-OCT-2021 -0.93289 -0.76756 -0.56172 -0.58671
31-OCT-2021 -0.94676 -0.84227 -0.59050 -0.53590
01-NOV-2021 -0.89048 -0.81325 -0.53889 -0.54573
02-NOV-2021 -0.84854 -0.76304 -0.49178 -0.54040
03-NOV-2021 -0.76003 -0.68563 -0.40194 -0.50141
04-NOV-2021 -0.66476 -0.56938 -0.32825 -0.46656
05-NOV-2021 -0.61760 -0.52801 -0.30013 -0.44134
06-NOV-2021 -0.59148 -0.47516 -0.29618 -0.42920
07-NOV-2021 -0.62320 -0.48247 -0.34838 -0.41341
08-NOV-2021 -0.67696 -0.49043 -0.43555 -0.36129
09-NOV-2021 -0.70405 -0.47632 -0.52879 -0.37099
10-NOV-2021 -0.72392 -0.46738 -0.59479 -0.42311
11-NOV-2021 -0.72848 -0.47396 -0.59981 -0.53774
12-NOV-2021 -0.73300 -0.49427 -0.61005 -0.62273
13-NOV-2021 -0.73250 -0.47851 -0.64402 -0.75875
14-NOV-2021 -0.73031 -0.46779 -0.73051 -0.86276
15-NOV-2021 -0.70050 -0.43817 -0.79173 -0.98193
16-NOV-2021 -0.66232 -0.40855 -0.81869 -1.09646
17-NOV-2021 -0.65992 -0.44742 -0.85153 -1.14663
18-NOV-2021 -0.64620 -0.46393 -0.85239 -1.16328
19-NOV-2021 -0.61211 -0.41637 -0.83942 -1.21907
20-NOV-2021 -0.57137 -0.37586 -0.81990 -1.22224
21-NOV-2021 -0.55431 -0.34723 -0.80374 -1.19355
22-NOV-2021 -0.51862 -0.29539 -0.74366 -1.14124
23-NOV-2021 -0.46165 -0.23951 -0.69428 -1.07546
24-NOV-2021 -0.45880 -0.25876 -0.70872 -0.99311
25-NOV-2021 -0.50096 -0.34447 -0.75623 -0.95946
26-NOV-2021 -0.56958 -0.44865 -0.82580 -0.89252
27-NOV-2021 -0.61612 -0.49949 -0.90096 -0.92237
28-NOV-2021 -0.65023 -0.52025 -0.97575 -1.00512
29-NOV-2021 -0.67869 -0.54821 -1.01985 -1.09866
30-NOV-2021 -0.72237 -0.61842 -1.07158 -1.20716
01-DEC-2021 -0.78378 -0.70052 -1.12791 -1.28972
02-DEC-2021 -0.84331 -0.80141 -1.17699 -1.41450
03-DEC-2021 -0.87388 -0.83404 -1.19085 -1.46550
04-DEC-2021 -0.88090 -0.85166 -1.19780 -1.47588
05-DEC-2021 -0.93693 -0.94785 -1.22900 -1.45943
06-DEC-2021 -0.95628 -1.00105 -1.24808 -1.44382
07-DEC-2021 -0.95851 -0.99233 -1.23920 -1.50179
08-DEC-2021 -0.96671 -0.97006 -1.22687 -1.57159
09-DEC-2021 -0.98741 -0.94781 -1.25442 -1.58597
10-DEC-2021 -1.00791 -0.93468 -1.26641 -1.61154
11-DEC-2021 -0.99821 -0.91066 -1.24363 -1.66209
12-DEC-2021 -1.00377 -0.88588 -1.22364 -1.69887
13-DEC-2021 -1.00336 -0.86563 -1.17970 -1.73388
14-DEC-2021 -1.01561 -0.89979 -1.15701 -1.80176
15-DEC-2021 -1.03999 -0.92913 -1.14682 -1.86400
16-DEC-2021 -1.05223 -0.97796 -1.13682 -1.80036
17-DEC-2021 -1.02177 -0.93845 -1.11022 -1.73910
18-DEC-2021 -0.96389 -0.86001 -1.08557 -1.67352
19-DEC-2021 -0.92430 -0.83726 -1.08400 -1.46469
20-DEC-2021 -0.90222 -0.81624 -1.10069 -1.39258
21-DEC-2021 -0.91511 -0.82857 -1.15006 -1.46082
22-DEC-2021 -0.95764 -0.88031 -1.21230 -1.51875
23-DEC-2021 -1.01500 -0.97402 -1.26599 -1.56890
24-DEC-2021 -1.05164 -1.03452 -1.27402 -1.56013
25-DEC-2021 -1.05445 -1.02865 -1.23317 -1.51605
26-DEC-2021 -1.03746 -0.97220 -1.23668 -1.51242
27-DEC-2021 -1.03036 -0.92924 -1.24395 -1.42441
28-DEC-2021 -1.04694 -0.92190 -1.26089 -1.35756
29-DEC-2021 -1.07153 -0.91798 -1.34244 -1.27267
30-DEC-2021 -1.07078 -0.90924 -1.39947 -1.16217
31-DEC-2021 -1.06907 -0.89161 -1.44109 -1.12900
01-JAN-2022 -1.07120 -0.88619 -1.44546 -1.09970
02-JAN-2022 -1.06232 -0.88950 -1.40785 -1.00350
03-JAN-2022 -1.04989 -0.89436 -1.36414 -0.91779
04-JAN-2022 -1.04230 -0.90588 -1.33678 -0.87946
05-JAN-2022 -1.05213 -0.88453 -1.33779 -0.83627
06-JAN-2022 -1.03544 -0.85999 -1.32487 -0.76055
07-JAN-2022 -0.99890 -0.82545 -1.28864 -0.56251
08-JAN-2022 -0.95983 -0.78018 -1.23237 -0.34394
09-JAN-2022 -0.93444 -0.73157 -1.19051 -0.19136
10-JAN-2022 -0.92464 -0.71879 -1.15675 -0.14786
11-JAN-2022 -0.92473 -0.73679 -1.12654 -0.23149
12-JAN-2022 -0.88646 -0.70032 -1.09815 -0.32311
13-JAN-2022 -0.83350 -0.62887 -1.09849 -0.39299
14-JAN-2022 -0.80121 -0.58297 -1.12987 -0.45552
15-JAN-2022 -0.79373 -0.57622 -1.18802 -0.50309
16-JAN-2022 -0.80135 -0.59864 -1.24274 -0.54418
17-JAN-2022 -0.83075 -0.64659 -1.30604 -0.59572
18-JAN-2022 -0.89250 -0.71647 -1.35142 -0.52677
19-JAN-2022 -0.94592 -0.75484 -1.40527 -0.41719
20-JAN-2022 -0.95975 -0.73464 -1.42538 -0.42154
21-JAN-2022 -0.94953 -0.70871 -1.41819 -0.38848
22-JAN-2022 -0.91837 -0.69426 -1.40933 -0.43019
23-JAN-2022 -0.86302 -0.62233 -1.37604 -0.48909
24-JAN-2022 -0.79658 -0.57210 -1.32081 -0.53549
25-JAN-2022 -0.75048 -0.55372 -1.26760 -0.59585
26-JAN-2022 -0.73346 -0.57787 -1.23881 -0.60628
27-JAN-2022 -0.76838 -0.63873 -1.21896 -0.71354
28-JAN-2022 -0.79297 -0.69096 -1.19074 -0.82974
29-JAN-2022 -0.78785 -0.72259 -1.16109 -0.93218
30-JAN-2022 -0.76468 -0.73332 -1.14258 -1.01263
31-JAN-2022 -0.74469 -0.71441 -1.11097 -1.03526
01-FEB-2022 -0.73865 -0.67174 -1.09442 -0.98981
02-FEB-2022 -0.73954 -0.64728 -1.11647 -1.01992
03-FEB-2022 -0.72672 -0.62400 -1.14399 -1.12027
04-FEB-2022 -0.72280 -0.60183 -1.17012 -1.16156
05-FEB-2022 -0.73632 -0.57466 -1.18040 -1.17224
06-FEB-2022 -0.73541 -0.55232 -1.19011 -1.22957
07-FEB-2022 -0.72008 -0.50505 -1.20508 -1.30965
08-FEB-2022 -0.68334 -0.44254 -1.20608 -1.39214
09-FEB-2022 -0.67135 -0.40969 -1.19983 -1.34479
10-FEB-2022 -0.70535 -0.41776 -1.21566 -1.30237
11-FEB-2022 -0.74289 -0.46136 -1.20874 -1.31915
12-FEB-2022 -0.75268 -0.47107 -1.17257 -1.32529
13-FEB-2022 -0.75060 -0.44780 -1.14143 -1.29548
14-FEB-2022 -0.74997 -0.43545 -1.10833 -1.29899
15-FEB-2022 -0.74745 -0.42693 -1.08696 -1.27419
16-FEB-2022 -0.74633 -0.44291 -1.03288 -1.28311
17-FEB-2022 -0.74035 -0.43601 -0.97440 -1.33724
18-FEB-2022 -0.75077 -0.44021 -0.96091 -1.38992
19-FEB-2022 -0.76706 -0.45062 -0.98253 -1.40690
20-FEB-2022 -0.85145 -0.48959 -1.10673 -1.36483
21-FEB-2022 -0.86687 -0.49655 -1.13079 -1.37889
22-FEB-2022 -0.88709 -0.49615 -1.16070 -1.36276
23-FEB-2022 -0.89551 -0.51513 -1.16874 -1.24545
24-FEB-2022 -0.90401 -0.55511 -1.17523 -1.11641
25-FEB-2022 -0.90088 -0.59875 -1.15395 -0.91473
26-FEB-2022 -0.91717 -0.65284 -1.15738 -0.84193
27-FEB-2022 -0.95674 -0.72414 -1.17693 -0.85233
28-FEB-2022 -0.99910 -0.81185 -1.15901 -0.88724
01-MAR-2022 -1.04096 -0.87506 -1.12798 -0.80620
02-MAR-2022 -1.08587 -0.94087 -1.09376 -0.75820
03-MAR-2022 -1.09242 -0.98801 -1.05915 -0.76491
04-MAR-2022 -1.07975 -1.03202 -1.01232 -0.70617
05-MAR-2022 -1.05684 -1.05299 -0.95586 -0.68268
06-MAR-2022 -1.02277 -1.04908 -0.89904 -0.63235
07-MAR-2022 -0.96537 -0.99763 -0.81138 -0.57290
08-MAR-2022 -0.92102 -0.96078 -0.74761 -0.41828
09-MAR-2022 -0.89373 -0.95627 -0.70541 -0.22430
10-MAR-2022 -0.89171 -0.95330 -0.70015 -0.10667
11-MAR-2022 -0.90955 -0.96880 -0.71687 0.00870
12-MAR-2022 -0.94797 -1.02020 -0.71785 0.05267
13-MAR-2022 -0.94915 -1.06245 -0.67394 0.08043
14-MAR-2022 -0.94717 -1.09239 -0.62346 0.17338
15-MAR-2022 -0.93584 -1.08660 -0.60396 0.21217
16-MAR-2022 -0.92836 -1.05186 -0.59768 0.14966
17-MAR-2022 -0.90472 -1.02887 -0.54846 0.17271
18-MAR-2022 -0.88565 -0.95424 -0.50001 0.12539
19-MAR-2022 -0.87028 -0.87591 -0.44952 0.06467
20-MAR-2022 -0.87325 -0.89036 -0.40785 -0.03700
21-MAR-2022 -0.85044 -0.91410 -0.34998 -0.10353
22-MAR-2022 -0.83850 -0.92402 -0.33740 -0.16629
23-MAR-2022 -0.80759 -0.95852 -0.31043 -0.30138
24-MAR-2022 -0.76099 -0.99291 -0.27118 -0.42968
25-MAR-2022 -0.71171 -0.94959 -0.27369 -0.50029
26-MAR-2022 -0.68577 -0.88354 -0.30846 -0.51800
27-MAR-2022 -0.66961 -0.85251 -0.31015 -0.52028
28-MAR-2022 -0.67963 -0.87382 -0.30427 -0.46149
29-MAR-2022 -0.69823 -0.89944 -0.31458 -0.44814
30-MAR-2022 -0.69305 -0.91935 -0.29141 -0.41560
31-MAR-2022 -0.68529 -0.93780 -0.28434 -0.42208
01-APR-2022 -0.66240 -0.91863 -0.27690 -0.48363
02-APR-2022 -0.68189 -0.92063 -0.28827 -0.54024
03-APR-2022 -0.69566 -0.92092 -0.29266 -0.63088
04-APR-2022 -0.73393 -0.94577 -0.32584 -0.70787
05-APR-2022 -0.76895 -0.98651 -0.37601 -0.74930
06-APR-2022 -0.79428 -1.00068 -0.42452 -0.78638
07-APR-2022 -0.81204 -0.98525 -0.47907 -0.77875
08-APR-2022 -0.81071 -0.94907 -0.53059 -0.75735
09-APR-2022 -0.81602 -0.93314 -0.56675 -0.75894
10-APR-2022 -0.82909 -0.93282 -0.61791 -0.78928
11-APR-2022 -0.84119 -0.91118 -0.65692 -0.82588
12-APR-2022 -0.84957 -0.83408 -0.70073 -0.86603
13-APR-2022 -0.83710 -0.75954 -0.73181 -1.00705
14-APR-2022 -0.82381 -0.72003 -0.73239 -1.17968
15-APR-2022 -0.82693 -0.71013 -0.74854 -1.28993
16-APR-2022 -0.83648 -0.74095 -0.75946 -1.34275
17-APR-2022 -0.82530 -0.72251 -0.77300 -1.52076
18-APR-2022 -0.79474 -0.72376 -0.75444 -1.66771
19-APR-2022 -0.80834 -0.76303 -0.74733 -1.67691
20-APR-2022 -0.83657 -0.78107 -0.78083 -1.63291
21-APR-2022 -0.84695 -0.79130 -0.79896 -1.58895
22-APR-2022 -0.86515 -0.80428 -0.81297 -1.60876
23-APR-2022 -0.89992 -0.82818 -0.84490 -1.69742
24-APR-2022 -0.93985 -0.84565 -0.89881 -1.77132
25-APR-2022 -0.97466 -0.85812 -0.93396 -1.63079
26-APR-2022 -0.99132 -0.85937 -0.94847 -1.45706
27-APR-2022 -1.00836 -0.87034 -0.96664 -1.32437
28-APR-2022 -1.01966 -0.86490 -0.98629 -1.23448
29-APR-2022 -1.02751 -0.87353 -0.97790 -1.18272
30-APR-2022 -1.02711 -0.91903 -0.93867 -1.13786
01-MAY-2022 -1.03859 -0.97967 -0.94036 -1.15203
02-MAY-2022 -1.04872 -1.01775 -0.93334 -1.22297
03-MAY-2022 -1.03146 -1.02000 -0.86075 -1.25054
04-MAY-2022 -1.02225 -1.01658 -0.78734 -1.18638
05-MAY-2022 -1.01477 -1.04222 -0.73854 -1.06622
06-MAY-2022 -1.00149 -1.04502 -0.71791 -1.00659
07-MAY-2022 -1.00308 -1.04914 -0.72639 -1.08929
08-MAY-2022 -1.00307 -1.03506 -0.74273 -1.18839
09-MAY-2022 -0.99356 -1.02106 -0.74373 -1.30559
10-MAY-2022 -0.99625 -1.00645 -0.77720 -1.38370
11-MAY-2022 -1.02057 -1.02230 -0.85181 -1.41949
12-MAY-2022 -1.05936 -1.07817 -0.91294 -1.45100
13-MAY-2022 -1.08008 -1.10179 -0.94965 -1.41877
14-MAY-2022 -1.08919 -1.10741 -0.99618 -1.41255
15-MAY-2022 -1.05407 -1.04105 -1.00072 -1.37200
16-MAY-2022 -1.00986 -0.99485 -0.95055 -1.27476
17-MAY-2022 -0.96483 -0.95439 -0.87110 -1.10601
18-MAY-2022 -0.93861 -0.94492 -0.79186 -0.91759
19-MAY-2022 -0.91878 -0.91386 -0.74284 -0.76563
20-MAY-2022 -0.90451 -0.88458 -0.70657 -0.72943
21-MAY-2022 -0.88097 -0.85646 -0.69835 -0.76963
22-MAY-2022 -0.84955 -0.83549 -0.69845 -0.77771
23-MAY-2022 -0.82279 -0.84334 -0.67941 -0.73223
24-MAY-2022 -0.80263 -0.85500 -0.64207 -0.64422
25-MAY-2022 -0.79670 -0.84395 -0.63046 -0.63050
26-MAY-2022 -0.81506 -0.84225 -0.65258 -0.56714
27-MAY-2022 -0.84764 -0.85790 -0.67967 -0.45407
